MLS#, Price, Date, Timestamp170619808,161772,2014-03,1396249200000
170615908,376785,2015-10,1446274800000
170615908,376868,2015-11,1448870400000
170615908,379254,2015-12,1451548800000
170615908,360215,2016-01,1454227200000
170615908,355454,2016-02,1456732800000
170615908,368811,2016-03,1459407600000
170615908,370886,2016-04,1461999600000
170615908,372971,2016-05,1464678000000
170615908,370845,2016-06,1467270000000
170615908,362418,2016-07,1469948400000
170615908,365768,2016-08,1472626800000
170615908,367370,2016-09,1475218800000
170615908,374851,2016-10,1477897200000
170615908,384513,2016-11,1480492800000
170615908,386259,2016-12,1483171200000
170615908,380470,2017-01,1485849600000
170615908,368979,2017-02,1488268800000
170615908,364098,2017-03,1490943600000
170615908,367893,2017-04,1493535600000
170615908,362250,2017-05,1496214000000
170615908,362803,2017-06,1498806000000
170615908,368823,2017-07,1501484400000
170615908,368083,2017-08,1504162800000
170615908,379098,2017-09,1506754800000
170615908,358156,2017-10,1509433200000
170615908,354208,2017-11,1512028800000
170615908,353721,2017-12,1514707200000
170615908,362500,2018-01,1517385600000
170615908,352003,2018-02,1519804800000
170615908,351348,2018-03,1522479600000
170615908,351451,2018-04,1525071600000
170615908,359296,2018-05,1527750000000
170615908,353756,2018-06,1530342000000
170615908,360388,2018-07,1533020400000
170615908,364442,2018-08,1535698800000
170615908,368616,2018-09,1538290800000
170615908,375603,2018-10,1540969200000
170615908,365571,2018-11,1543564800000
170615908,368378,2018-12,1546243200000
170615908,362516,2019-01,1548921600000
170615908,367685,2019-02,1551340800000
170615908,369758,2019-03,1554015600000
170615908,370316,2019-04,1556607600000
170615908,366600,2019-05,1559286000000
170615908,370164,2019-06,1561878000000
170615908,366845,2019-07,1564556400000
170615908,365570,2019-08,1567234800000
170615908,369416,2019-09,1569826800000
170615908,363659,2019-10,1572505200000
170615908,364043,2019-11,1575100800000
170615908,359035,2019-12,1577779200000
170615908,356473,2020-01,1580457600000
170615908,357810,2020-02,1582963200000
170615908,358297,2020-03,1585638000000
170615908,358307,2020-04,1588230000000
170615908,363127,2020-05,1590908400000
170615908,366035,2020-06,1593500400000
170615908,373362,2020-07,1596178800000
170615908,373588,2020-08,1598857200000
170615908,370845,2020-09,1601449200000
170615908,377935,2020-10,1604127600000
170615908,384767,2020-11,1606723200000
170615908,390332,2020-12,1609401600000
170615908,395813,2021-01,1612080000000
170615908,400608,2021-02,1614499200000
170615908,407303,2021-03,1617174000000
170615908,404342,2021-04,1619766000000
170615908,414902,2021-05,1622444400000
170615908,411000,2021-06,1625036400000
170615908,406900,2021-07,1627714800000
170615908,400700,2021-08,1630393200000
170615908,393800,2021-09,1632985200000
170615908,394700,2021-10,1635663600000
170615908,395500,2021-11,1638259200000
170615908,394600,2021-12,1640937600000
170615908,388700,2022-01,1643616000000
170615908,383300,2022-02,1646035200000
170615908,437900,2022-03,1648710000000
170615908,453900,2022-04,1651302000000
170615908,464800,2022-05,1653980400000
170615908,470100,2022-06,1656572400000
170615908,475100,2022-07,1659250800000
170615908,469600,2022-08,1661929200000
170615908,464300,2022-09,1664521200000
170615908,457900,2022-10,1667199600000
170615908,450600,2022-11,1669795200000
170615908,447300,2022-12,1672473600000
170615908,441300,2023-01,1675152000000
170615908,428200,2023-02,1677571200000
170615908,415800,2023-03,1680246000000
170615908,423000,2023-04,1682838000000
170615908,437100,2023-05,1685516400000
170615908,443900,2023-06,1688108400000
170615908,454400,2023-07,1690786800000
170615908,450600,2023-08,1693465200000
170615908,455400,2023-09,1696057200000
170615908,452100,2023-10,1698735600000
170615908,439600,2023-11,1701331200000
170615908,762100,2023-12,1704009600000
170615908,691500,2024-01,1706688000000
170615908,669200,2024-02,1709193600000
170615908,642000,2024-03,1711782000000
170619797,140970,2016-01,1454227200000
170619797,140733,2016-02,1456732800000
170619797,144956,2016-03,1459407600000
170619797,147675,2016-04,1461999600000
